"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"May 18, 2022 1:21:23 PM PDT","15938366701","Order","114-1570439-2863426","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","APOPKA","FL","32703-3474","MarketplaceFacilitator","2,799.00","181.94","62.43","0","0","0","0","0","-62.43","0","-181.94","-230.92","-128.30","0","0","2,439.78"
"May 18, 2022 1:32:05 PM PDT","15938366701","Order","114-6987866-1417800","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","FLORENCE","SC","29501-6147","MarketplaceFacilitator","2,380.00","190.40","0","0","0","0","0","0","0","0","-190.40","-197.40","-126.64","0","0","2,055.96"
"May 18, 2022 7:03:48 PM PDT","15938366701","Order","114-9379697-9233806","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","HAMPTON","VA","23663-2228","MarketplaceFacilitator","3,299.00","197.94","0","0","0","0","0","0","0","0","-197.94","-270.92","0","0","0","3,028.08"
"May 18, 2022 7:04:03 PM PDT","15938366701","Order","111-8028706-1575447","OLYLO-115H-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","PEMBROKE PINES","FL","33029-2112","MarketplaceFacilitator","2,999.00","209.93","0","0","0","0","0","0","0","0","-209.93","-246.92","0","0","0","2,752.08"
"May 19, 2022 1:23:21 PM PDT","16007622011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-501.56","0","-501.56"
"May 20, 2022 6:34:14 AM PDT","16026731691","Refund","114-7638688-7649815","68H-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,2 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","DECATUR","GA","30034-7449","MarketplaceFacilitator","-1,899.00","-151.92","0","0","0","0","0","0","0","0","151.92","153.92","0","0","189.90","-1,555.18"
"May 20, 2022 6:51:18 AM PDT","16026731691","Transfer","","","To your account ending in: 121, Bank Transfer ID: 2C4TM1E43NUHS0F","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-22,132.10","-22,132.10"
"May 20, 2022 7:30:55 AM PDT","16026731691","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-506.48","0","-506.48"
"May 20, 2022 3:46:24 PM PDT","16026731691","Order","114-3606835-4140214","E5-VSV4-XXLM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","PHILADELPHIA","PA","19124-1019","MarketplaceFacilitator","2,499.00","149.94","0","0","0","0","0","0","0","0","-149.94","-206.92","-76.78","0","0","2,215.30"
"May 20, 2022 3:46:56 PM PDT","16026731691","Order","111-4748005-7444204","E5-VSV4-XXLM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","OKOLONA","MS","38860-9383","MarketplaceFacilitator","2,499.00","174.93","66.00","0","0","0","0","0","-66.00","0","-174.93","-206.92","-76.78","0","0","2,215.30"
"May 21, 2022 6:38:43 AM PDT","16032653131","Order","111-4940325-5919423","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","SENATOBIA","MS","38668-2836","MarketplaceFacilitator","3,299.00","230.93","0","0","0","0","0","0","0","0","-230.93","-270.92","0","0","0","3,028.08"
"May 21, 2022 6:38:44 AM PDT","16032653131","Order","114-1627092-7916214","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","CEDAR PARK","TX","78641-4341","MarketplaceFacilitator","3,299.00","272.17","0","0","0","0","0","0","0","0","-272.17","-270.92","0","0","0","3,028.08"
"May 21, 2022 2:58:01 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-502.98","0","-502.98"
"May 22, 2022 7:04:06 AM PDT","16032653131","Order","112-8847422-5958666","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","RALEIGH","NC","27610-5635","MarketplaceFacilitator","3,299.00","239.18","0","0","0","0","0","0","0","0","-239.18","-270.92","0","0","0","3,028.08"
"May 22, 2022 9:10:40 AM PDT","16032653131","Order","111-2652497-5647427","E5-VSV4-XXLM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","EL PASO","TX","79912-2424","MarketplaceFacilitator","2,499.00","206.17","66.00","0","0","0","0","0","-66.00","0","-206.17","-206.92","-76.78","0","0","2,215.30"
"May 22, 2022 2:47:32 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-518.90","0","-518.90"
"May 22, 2022 6:59:48 PM PDT","16032653131","Order","111-9760468-7785026","68F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,2 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","HIXSON","TN","37343-3588","MarketplaceFacilitator","2,199.00","206.40","0","0","0","0","0","0","0","0","-206.40","-182.92","0","0","0","2,016.08"
"May 23, 2022 5:07:54 AM PDT","16032653131","Transfer","","","To your account ending in: 121, Bank Transfer ID: 3JQVJJB96N8DOBT","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8,513.23","-8,513.23"
"May 23, 2022 5:27:21 AM PDT","16032653131","Transfer","","","To your account ending in: 121, Bank Transfer ID: 5SE6MWU40TVGBVB","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-13,420.37","-13,420.37"
"May 23, 2022 8:31:42 AM PDT","16032653131","Order","111-4022780-0908239","B300-Yellow and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","TEQUESTA","FL","33469-1810","MarketplaceFacilitator","25.99","1.69","0","0","0","0","0","0","0","0","-1.69","-3.90","-3.72","0","0","18.37"
"May 23, 2022 12:57:06 PM PDT","16032653131","Order","111-9928466-2434633","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","Los Angeles","CA","90061","MarketplaceFacilitator","2,799.00","265.91","0","0","0","0","0","0","0","0","-265.91","-230.92","-128.30","0","0","2,439.78"
"May 23, 2022 1:49:13 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-504.85","0","-504.85"
"May 24, 2022 1:48:04 PM PDT","16032653131","Order","114-2749454-9346658","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11210-3538","MarketplaceFacilitator","2,799.00","248.41","0","0","0","0","0","0","0","0","-248.41","-230.92","-128.30","0","0","2,439.78"
"May 24, 2022 3:50:33 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-500.88","0","-500.88"
"May 24, 2022 4:46:38 PM PDT","16032653131","Order","113-9592052-5015431","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","FAR ROCKAWAY","NY","11691-2308","MarketplaceFacilitator","2,380.00","211.23","0","0","0","0","0","0","0","0","-211.23","-197.40","-126.64","0","0","2,055.96"
"May 24, 2022 7:19:00 PM PDT","16032653131","Order","113-1889931-2913863","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","NEW HAVEN","CT","06511-3118","MarketplaceFacilitator","3,299.00","209.49","0","0","0","0","0","0","0","0","-209.49","-270.92","0","0","0","3,028.08"
"May 25, 2022 2:40:07 AM PDT","16032653131","Refund","113-7329764-4527409","115F-FBM","olylo 360 Photo Booth Machine for Parties 7 People to Stand on, Slow Motion Rotating, 360 Camera Booth Machine with LED Ring Light for Parties, Weddin","1","amazon.com","Standard Orders","Seller","BEAUFORT","SC","29907-1622","MarketplaceFacilitator","-3,299.00","-197.94","0","0","0","0","0","0","0","0","197.94","265.92","0","0","0","-3,033.08"
"May 25, 2022 8:16:00 AM PDT","16032653131","Order","114-2158402-9633841","80cm31.5inchFWX","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","BAY SHORE","NY","11706-5611","MarketplaceFacilitator","2,199.00","189.66","44.83","0","0","0","0","0","-44.83","0","-189.66","-182.92","-53.68","0","0","1,962.40"
"May 25, 2022 10:35:36 AM PDT","16032653131","Order","113-9574112-9717002","E5-VSV4-XXLM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","CHICAGO","IL","60646-2953","MarketplaceFacilitator","2,499.00","256.15","0","0","0","0","0","0","0","0","-256.15","-206.92","-76.78","0","0","2,215.30"
"May 25, 2022 12:05:19 PM PDT","16032653131","Order","112-4837081-6048204","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","HOUMA","LA","70364-2881","MarketplaceFacilitator","2,380.00","236.81","62.89","0","0","0","0","0","-62.89","0","-236.81","-197.40","-126.64","0","0","2,055.96"
"May 25, 2022 4:51:14 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-500.93","0","-500.93"
"May 26, 2022 10:00:17 AM PDT","16032653131","Order","114-7389627-7569005","E5-VSV4-XXLM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","SELLERSBURG","INDIANA","47172-9466","MarketplaceFacilitator","2,499.00","174.93","0","0","0","0","0","0","0","0","-174.93","-206.92","-76.78","0","0","2,215.30"
"May 26, 2022 10:13:10 AM PDT","16032653131","Order","114-6128961-1880219","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","RICHMOND","VT","05477-9459","MarketplaceFacilitator","3,299.00","197.94","0","0","0","0","0","0","0","0","-197.94","-270.92","0","0","0","3,028.08"
"May 26, 2022 10:13:27 AM PDT","16032653131","Order","111-4567265-7181023","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","COCONUT CREEK","FL","33066-2263","MarketplaceFacilitator","3,299.00","230.93","0","0","0","0","0","0","0","0","-230.93","-270.92","0","0","0","3,028.08"
"May 26, 2022 1:06:36 PM PDT","16032653131","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-513.07","0","-513.07"
"May 27, 2022 1:28:41 AM PDT","16037883001","Order","114-4125832-3303448","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","Houston","Tx","77084","MarketplaceFacilitator","3,299.00","272.17","0","0","0","0","0","0","0","0","-272.17","-270.92","0","0","0","3,028.08"
"May 27, 2022 5:03:34 AM PDT","16037883001","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-182.21","-182.21"
"May 27, 2022 1:39:38 PM PDT","16037883001","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-527.31","0","-527.31"
"May 27, 2022 8:10:38 PM PDT","16037883001","Refund","114-6128961-1880219","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","RICHMOND","VT","05477-9459","MarketplaceFacilitator","-3,299.00","-197.94","0","0","0","0","0","0","0","0","197.94","265.92","0","0","0","-3,033.08"
"May 28, 2022 2:13:09 AM PDT","16037883001","Refund","114-7908353-8353010","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","GLEN CARBON","IL","62034-2902","MarketplaceFacilitator","-1,000.00","-71.00","0","0","0","0","0","0","0","0","71.00","0","0","0","0","-1,000.00"
"May 28, 2022 2:01:01 PM PDT","16037883001","Order","112-5180311-8733836","68H-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,2 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","MAGEE","MS","39111-4422","MarketplaceFacilitator","1,899.00","132.93","0","0","0","0","0","0","0","0","-132.93","-158.92","0","0","0","1,740.08"
"May 28, 2022 8:20:58 PM PDT","16037883001","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-503.41","0","-503.41"
"May 29, 2022 11:19:17 AM PDT","16037883001","Refund","111-1941066-9188251","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","ROSEVILLE","MI","48066-2562","MarketplaceFacilitator","-2,699.00","-149.94","0","0","0","0","0","0","200.00","0","149.94","0","0","0","0","-2,499.00"
"May 29, 2022 1:51:02 PM PDT","16037883001","Order","111-3966187-5144243","B300-Black and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","MC CALLA","AL","35111-2582","MarketplaceFacilitator","18.19","1.46","0","0","0","0","0","0","0","0","-1.46","-2.73","-3.83","0","0","11.63"
"May 29, 2022 7:14:04 PM PDT","16037883001","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-506.73","0","-506.73"
"May 30, 2022 10:49:32 AM PDT","16037883001","Order","113-3473796-5121868","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","GREENVILLE","SC","29611-5538","MarketplaceFacilitator","2,799.00","167.94","0","0","0","0","0","0","0","0","-167.94","-230.92","-128.30","0","0","2,439.78"
"May 30, 2022 4:40:19 PM PDT","16037883001","Order","114-0843635-8824230","B300-Yellow and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","2","amazon.com","Standard Orders","Amazon","SUPERIOR","WI","54880-2113","MarketplaceFacilitator","36.38","2.00","0","0","0","0","0","0","0","0","-2.00","-5.46","-7.43","0","0","23.49"
"May 30, 2022 11:19:35 PM PDT","16037883001","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-525.72","0","-525.72"
"May 31, 2022 10:31:35 AM PDT","16037883001","Transfer","","","To your account ending in: 121, Bank Transfer ID: XAJDPO0R6BG63ZE","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10,704.02","-10,704.02"
"May 31, 2022 8:24:45 PM PDT","16037883001","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-510.13","0","-510.13"
